STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
skcm_broad_dfarber	ME029	NA	NA	NA
skcm_broad_dfarber	ME030	NA	NA	NA
skcm_broad_dfarber	ME032	NA	NA	NA
skcm_broad_dfarber	ME035	NA	NA	NA
skcm_broad_dfarber	ME037	NA	NA	NA
skcm_broad_dfarber	ME041	NA	NA	NA
skcm_broad_dfarber	ME043	NA	NA	NA
skcm_broad_dfarber	ME044	NA	NA	NA
skcm_broad_dfarber	ME045	NA	NA	NA
skcm_broad_dfarber	ME048	NA	NA	NA
skcm_broad_dfarber	ME049	NA	NA	NA
skcm_broad_dfarber	ME050	NA	NA	NA
skcm_broad_dfarber	ME100	NA	NA	NA
skcm_broad_dfarber	ME100L	NA	NA	NA
skcm_dfci_2015	Pat02	NA	NA	NA
skcm_dfci_2015	Pat03	NA	NA	NA
skcm_dfci_2015	Pat04	NA	NA	NA
skcm_dfci_2015	Pat06	NA	NA	NA
skcm_dfci_2015	Pat07	NA	NA	NA
skcm_dfci_2015	Pat08	NA	NA	NA
skcm_dfci_2015	Pat100	NA	NA	NA
skcm_dfci_2015	Pat101	NA	NA	NA
skcm_dfci_2015	Pat103	NA	NA	NA
skcm_dfci_2015	Pat104	NA	NA	NA
skcm_dfci_2015	Pat105	NA	NA	NA
skcm_dfci_2015	Pat106	NA	NA	NA
skcm_dfci_2015	Pat109	NA	NA	NA
skcm_dfci_2015	Pat11	NA	NA	NA
skcm_dfci_2015	Pat110	NA	NA	NA
skcm_dfci_2015	Pat113	NA	NA	NA
skcm_dfci_2015	Pat115	NA	NA	NA
skcm_dfci_2015	Pat117	NA	NA	NA
skcm_dfci_2015	Pat118	NA	NA	NA
skcm_dfci_2015	Pat119	NA	NA	NA
skcm_dfci_2015	Pat121	NA	NA	NA
skcm_dfci_2015	Pat123	NA	NA	NA
skcm_dfci_2015	Pat124	NA	NA	NA
skcm_dfci_2015	Pat126	NA	NA	NA
skcm_dfci_2015	Pat127	NA	NA	NA
skcm_dfci_2015	Pat128	NA	NA	NA
skcm_dfci_2015	Pat129	NA	NA	NA
skcm_dfci_2015	Pat13	NA	NA	NA
skcm_dfci_2015	Pat130	NA	NA	NA
skcm_dfci_2015	Pat131	NA	NA	NA
skcm_dfci_2015	Pat132	NA	NA	NA
skcm_dfci_2015	Pat133	NA	NA	NA
skcm_dfci_2015	Pat135	NA	NA	NA
skcm_dfci_2015	Pat138	NA	NA	NA
skcm_dfci_2015	Pat139	NA	NA	NA
skcm_dfci_2015	Pat14	NA	NA	NA
