STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
gbm_tcga_pan_can_atlas_2018	TCGA-06-1802-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-1804-01	140.044	935.161	1543.25
gbm_tcga_pan_can_atlas_2018	TCGA-06-1805-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-1806-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-2557-01	460.181	873.845	2229.88
gbm_tcga_pan_can_atlas_2018	TCGA-06-2558-01	1247.47	2012.63	3038.89
gbm_tcga_pan_can_atlas_2018	TCGA-06-2559-01	857.293000000001	2691.5	2324.76
gbm_tcga_pan_can_atlas_2018	TCGA-06-2561-01	461.972	956.62	2187.04
gbm_tcga_pan_can_atlas_2018	TCGA-06-2562-01	1688.31	539.633	2871.92
gbm_tcga_pan_can_atlas_2018	TCGA-06-2563-01	1232.8	421.003	2872.92
gbm_tcga_pan_can_atlas_2018	TCGA-06-2564-01	405.669	494.884	1787.5
gbm_tcga_pan_can_atlas_2018	TCGA-06-2565-01	838.861	517.857	2490.65
gbm_tcga_pan_can_atlas_2018	TCGA-06-2566-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-2567-01	319.626	513.867	2257.36
gbm_tcga_pan_can_atlas_2018	TCGA-06-2569-01	905.723	2304.19	3838.11
gbm_tcga_pan_can_atlas_2018	TCGA-06-2570-01	2325.2	2662.3	2138.19
gbm_tcga_pan_can_atlas_2018	TCGA-06-5408-01	1607.07	385.202	3048.92
gbm_tcga_pan_can_atlas_2018	TCGA-06-5410-01	1170.03	2226.03	2811.56
gbm_tcga_pan_can_atlas_2018	TCGA-06-5411-01	403.315	7258.75	3150.09
gbm_tcga_pan_can_atlas_2018	TCGA-06-5412-01	2044.52	1289.35	2934.29
gbm_tcga_pan_can_atlas_2018	TCGA-06-5413-01	715.428	2419.1	3997.65
gbm_tcga_pan_can_atlas_2018	TCGA-06-5414-01	1032.56	348.372	3101.61
gbm_tcga_pan_can_atlas_2018	TCGA-06-5415-01	666.667	693.493	3000
gbm_tcga_pan_can_atlas_2018	TCGA-06-5416-01	975.428	3496.65	5559.2
gbm_tcga_pan_can_atlas_2018	TCGA-06-5417-01	730.916	1320.61	2580.15
gbm_tcga_pan_can_atlas_2018	TCGA-06-5418-01	1438.74	342.439	3176.74
gbm_tcga_pan_can_atlas_2018	TCGA-06-5856-01	1166.29	1581.69	3781.42
gbm_tcga_pan_can_atlas_2018	TCGA-06-5858-01	650.866	359.161	1896.99
gbm_tcga_pan_can_atlas_2018	TCGA-06-5859-01	189.861	676.1	2534.15
gbm_tcga_pan_can_atlas_2018	TCGA-06-6388-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6389-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6390-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6693-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6694-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6695-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6697-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6698-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6699-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6700-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-6701-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-A5U0-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-A5U1-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-A6S0-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-A6S1-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-A7TK-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-06-A7TL-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1088-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1089-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1090-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1091-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1092-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1093-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1094-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1095-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1096-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1097-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1098-01	NA	NA	NA
