STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
stad_pfizer_uhongkong	pfg127T	NA	NA	NA
stad_pfizer_uhongkong	pfg129T	NA	NA	NA
stad_pfizer_uhongkong	pfg130T	NA	NA	NA
stad_pfizer_uhongkong	pfg132T	NA	NA	NA
stad_pfizer_uhongkong	pfg135T	NA	NA	NA
stad_pfizer_uhongkong	pfg136T	NA	NA	NA
stad_pfizer_uhongkong	pfg138T	NA	NA	NA
stad_pfizer_uhongkong	pfg142T	NA	NA	NA
stad_pfizer_uhongkong	pfg143T	NA	NA	NA
stad_pfizer_uhongkong	pfg144T	NA	NA	NA
stad_pfizer_uhongkong	pfg145T	NA	NA	NA
stad_pfizer_uhongkong	pfg146T	NA	NA	NA
stad_pfizer_uhongkong	pfg151T	NA	NA	NA
stad_pfizer_uhongkong	pfg156T	NA	NA	NA
stad_pfizer_uhongkong	pfg157T	NA	NA	NA
stad_pfizer_uhongkong	pfg160T	NA	NA	NA
stad_pfizer_uhongkong	pfg164T	NA	NA	NA
stad_pfizer_uhongkong	pfg166T	NA	NA	NA
stad_pfizer_uhongkong	pfg167T	NA	NA	NA
stad_pfizer_uhongkong	pfg173T	NA	NA	NA
stad_pfizer_uhongkong	pfg180T	NA	NA	NA
stad_pfizer_uhongkong	pfg181T	NA	NA	NA
stad_pfizer_uhongkong	pfg182T	NA	NA	NA
stad_pfizer_uhongkong	pfg205T	NA	NA	NA
stad_pfizer_uhongkong	pfg212T	NA	NA	NA
stad_pfizer_uhongkong	pfg213T	NA	NA	NA
stad_pfizer_uhongkong	pfg217T	NA	NA	NA
stad_pfizer_uhongkong	pfg220T	NA	NA	NA
stad_pfizer_uhongkong	pfg222T	NA	NA	NA
stad_pfizer_uhongkong	pfg228T	NA	NA	NA
stad_pfizer_uhongkong	pfg258T	NA	NA	NA
stad_pfizer_uhongkong	pfg272T	NA	NA	NA
stad_pfizer_uhongkong	pfg277T	NA	NA	NA
stad_pfizer_uhongkong	pfg282T	NA	NA	NA
stad_pfizer_uhongkong	pfg311T	NA	NA	NA
stad_pfizer_uhongkong	pfg316T	NA	NA	NA
stad_pfizer_uhongkong	pfg317T	NA	NA	NA
stad_pfizer_uhongkong	pfg344T	NA	NA	NA
stad_pfizer_uhongkong	pfg373T	NA	NA	NA
stad_pfizer_uhongkong	pfg375T	NA	NA	NA
stad_pfizer_uhongkong	pfg378T	NA	NA	NA
stad_pfizer_uhongkong	pfg398T	NA	NA	NA
stad_pfizer_uhongkong	pfg413T	NA	NA	NA
stad_pfizer_uhongkong	pfg416T	NA	NA	NA
stad_pfizer_uhongkong	pfg424T	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-3M-AB46-01	456.820381590402	254.359095499799	4606.81651716655
stad_tcga_pan_can_atlas_2018	TCGA-3M-AB47-01	1690.81408715203	564.744882112865	5553.65952592733
stad_tcga_pan_can_atlas_2018	TCGA-B7-5816-01	2191.02061186225	1560.35707027135	3719.30368054058
stad_tcga_pan_can_atlas_2018	TCGA-B7-5818-01	1203.71732597418	564.035411416103	5908.63015912767
stad_tcga_pan_can_atlas_2018	TCGA-B7-A5TI-01	1557.3939971396	371.18257262611	3316.11727089921
stad_tcga_pan_can_atlas_2018	TCGA-B7-A5TJ-01	2944.76027892151	154.52874540443	3451.30134535218
stad_tcga_pan_can_atlas_2018	TCGA-B7-A5TK-01	3920.48715939214	399.797890728855	3177.85270983489
stad_tcga_pan_can_atlas_2018	TCGA-B7-A5TN-01	1255.43005257555	581.992483424141	3130.59804521662
stad_tcga_pan_can_atlas_2018	TCGA-BR-4183-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-4184-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-4187-01	2398.12259445026	1232.95747497205	3755.96147121577
stad_tcga_pan_can_atlas_2018	TCGA-BR-4188-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-4191-01	1672.11237730823	457.925624553728	3228.51882427801
stad_tcga_pan_can_atlas_2018	TCGA-BR-4201-01	2934.1564539302	942.424303492413	4064.02515218047
stad_tcga_pan_can_atlas_2018	TCGA-BR-4253-01	3467.33367201164	399.7269233493	4486.69617198725
stad_tcga_pan_can_atlas_2018	TCGA-BR-4255-01	2192.19465917111	399.333278490109	4145.20432912975
stad_tcga_pan_can_atlas_2018	TCGA-BR-4256-01	3373.5193613999	488.575517046051	4268.00164282575
stad_tcga_pan_can_atlas_2018	TCGA-BR-4257-01	3028.56592185828	364.958293585567	4080.06562857028
stad_tcga_pan_can_atlas_2018	TCGA-BR-4267-01	2675.16552575262	223.685983419947	4877.14380076012
stad_tcga_pan_can_atlas_2018	TCGA-BR-4279-01	1296.93877305201	970.88697345166	3712.48172240375
stad_tcga_pan_can_atlas_2018	TCGA-BR-4280-01	6104.2581252559	167.247963409123	6964.23898916238
stad_tcga_pan_can_atlas_2018	TCGA-BR-4292-01	5229.65217731234	195.126834742986	6515.36280210131
stad_tcga_pan_can_atlas_2018	TCGA-BR-4294-01	2264.39049064566	106.762805198396	4977.83127143777
stad_tcga_pan_can_atlas_2018	TCGA-BR-4357-01	1532.17796811265	639.562800103926	5246.48078768897
stad_tcga_pan_can_atlas_2018	TCGA-BR-4361-01	3422.51218643087	483.392795707997	4548.14594292518
stad_tcga_pan_can_atlas_2018	TCGA-BR-4362-01	4782.35924111379	387.746249166652	4726.89175455585
stad_tcga_pan_can_atlas_2018	TCGA-BR-4363-01	2893.31223581064	440.230941078062	2716.41513334384
stad_tcga_pan_can_atlas_2018	TCGA-BR-4366-01	1404.47000042859	233.122321437527	3437.16037359515
stad_tcga_pan_can_atlas_2018	TCGA-BR-4367-01	2427.46569336437	545.396518157163	3131.86560067155
stad_tcga_pan_can_atlas_2018	TCGA-BR-4368-01	8960.61238237119	224.116525082731	3663.7757324584
