STUDY_ID	SAMPLE_ID	MYC	BASP1
dlbcl_duke_2017	DLBCL_DUKE_3741	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3742	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3743	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3744	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3745	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3746	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3747	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3748	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3749	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3750	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3751	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3753	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3754	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3755	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3756	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3757	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3758	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3759	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3760	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3761	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3762	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3763	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3764	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3765	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3766	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3767	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3770	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3771	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3775	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3776	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3777	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3778	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3779	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3780	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3781	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3782	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3783	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3784	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3785	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3786	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3787	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3810	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3811	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3812	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3813	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3814	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3815	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3816	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3817	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3819	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3820	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3821	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3822	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3823	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3824	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3825	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3826	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3827	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3828	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3829	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3830	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3831	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3832	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3833	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3834	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3835	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3836	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3837	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3838	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3839	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3840	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3842	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3843	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3845	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3846	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3847	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3848	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3849	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3851	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3852	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3854	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3856	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3857	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3859	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3861	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3865	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3867	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3871	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3872	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3873	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3875	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3876	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3879	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3880	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3881	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3882	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3883	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3885	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3886	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3887	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3888	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3889	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3891	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3892	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3893	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3894	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3895	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3896	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3898	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3899	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3900	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3901	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3902	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3903	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3904	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3905	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3906	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3907	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3908	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3909	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3910	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3911	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3912	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3913	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3914	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3915	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3916	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3917	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3918	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3919	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3920	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3921	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3922	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3923	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3924	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3925	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3926	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3927	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3928	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3929	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3930	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3931	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3932	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3933	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3934	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3935	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3936	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3937	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3938	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3939	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3940	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3941	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3942	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3943	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3944	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3945	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3946	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3948	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3949	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3950	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3951	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3952	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3953	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3954	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3955	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3956	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3957	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3958	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3959	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3960	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3961	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3962	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3963	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3964	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3965	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3966	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3967	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3968	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3969	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3971	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3972	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3973	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3974	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3975	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3976	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3977	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3978	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3979	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3980	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3981	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3982	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3983	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3984	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3985	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3986	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3987	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3988	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3989	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3990	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3991	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3992	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3993	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3994	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3995	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3996	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3997	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3998	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_3999	NA	NA
dlbcl_duke_2017	DLBCL_DUKE_4000	NA	NA
dlbc_broad_2012	DFCI_DLBCL_Goe01	NA	NA
dlbc_broad_2012	DFCI_DLBCL_Goe05	NA	NA
dlbc_broad_2012	DFCI_DLBCL_Goe16	NA	NA
dlbc_broad_2012	DLBCL-LS3271	NA	NA
dlbc_broad_2012	DLBCL-LS4054	NA	NA
dlbc_broad_2012	DLBCL-LS4323	NA	NA
dlbc_broad_2012	DLBCL-LS4394	NA	NA
dlbc_broad_2012	DLBCL-LS4592	NA	NA
dlbc_broad_2012	DLBCL-LS4593	NA	NA
dlbc_broad_2012	DLBCL-LS4616	NA	NA
dlbc_broad_2012	DLBCL-LS4618	NA	NA
dlbc_broad_2012	DLBCL-LS4619	NA	NA
dlbc_broad_2012	DLBCL-Ls1065	NA	NA
dlbc_broad_2012	DLBCL-Ls1098	NA	NA
dlbc_broad_2012	DLBCL-Ls1395	NA	NA
dlbc_broad_2012	DLBCL-Ls148	NA	NA
dlbc_broad_2012	DLBCL-Ls1546	NA	NA
dlbc_broad_2012	DLBCL-Ls1583	NA	NA
dlbc_broad_2012	DLBCL-Ls1620	NA	NA
dlbc_broad_2012	DLBCL-Ls1668	NA	NA
dlbc_broad_2012	DLBCL-Ls1683	NA	NA
dlbc_broad_2012	DLBCL-Ls1757	NA	NA
dlbc_broad_2012	DLBCL-Ls1899	NA	NA
dlbc_broad_2012	DLBCL-Ls1921	NA	NA
dlbc_broad_2012	DLBCL-Ls2089	NA	NA
dlbc_broad_2012	DLBCL-Ls2154	NA	NA
dlbc_broad_2012	DLBCL-Ls2245	NA	NA
dlbc_broad_2012	DLBCL-Ls2258	NA	NA
dlbc_broad_2012	DLBCL-Ls2264	NA	NA
dlbc_broad_2012	DLBCL-Ls2305	NA	NA
dlbc_broad_2012	DLBCL-Ls2328	NA	NA
dlbc_broad_2012	DLBCL-Ls2357	NA	NA
dlbc_broad_2012	DLBCL-Ls2367	NA	NA
dlbc_broad_2012	DLBCL-Ls2590	NA	NA
dlbc_broad_2012	DLBCL-Ls2596	NA	NA
dlbc_broad_2012	DLBCL-Ls297	NA	NA
dlbc_broad_2012	DLBCL-Ls2978	NA	NA
dlbc_broad_2012	DLBCL-Ls3200	NA	NA
dlbc_broad_2012	DLBCL-Ls3204	NA	NA
dlbc_broad_2012	DLBCL-Ls3245	NA	NA
dlbc_broad_2012	DLBCL-Ls3309	NA	NA
dlbc_broad_2012	DLBCL-Ls3387	NA	NA
dlbc_broad_2012	DLBCL-Ls3499	NA	NA
dlbc_broad_2012	DLBCL-Ls3615	NA	NA
dlbc_broad_2012	DLBCL-Ls3749	NA	NA
dlbc_broad_2012	DLBCL-Ls378	NA	NA
dlbc_broad_2012	DLBCL-Ls3808	NA	NA
dlbc_broad_2012	DLBCL-Ls3809	NA	NA
dlbc_broad_2012	DLBCL-Ls3820	NA	NA
dlbc_broad_2012	DLBCL-Ls3866	NA	NA
dlbc_broad_2012	DLBCL-Ls4085	NA	NA
dlbc_broad_2012	DLBCL-Ls420	NA	NA
dlbc_broad_2012	DLBCL-Ls762	NA	NA
dlbc_broad_2012	DLBCL-Ls843	NA	NA
dlbc_broad_2012	DLBCL-Ls951	NA	NA
dlbc_broad_2012	DLBCL-MAYO_DLBCL_234	NA	NA
dlbc_broad_2012	DLBCL-MAYO_DLBCL_5613	NA	NA
dlbc_broad_2012	DLBCL-MAYO_DLBCL_7359	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-8693-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4BB-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A4XK-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HN-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A6HO-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7DS-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A7Q1-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A82F-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FA-A86F-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8041-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8042-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8043-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8046-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8047-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8061-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-8062-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CQ-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CR-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CW-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FF-A7CX-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-FM-8000-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6324-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6325-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6326-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6906-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6907-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6909-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-G8-6914-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7351-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-7353-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D4-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D5-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D6-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GR-A4D9-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TQ-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TT-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TU-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TV-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TW-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TX-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TY-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9TZ-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U3-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-GS-A9U4-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A68N-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-A6JB-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-RQ-AAAT-01	NA	NA
dlbc_tcga_pan_can_atlas_2018	TCGA-VB-A8QN-01	NA	NA
lcll_broad_2013	CLL025	NA	NA
lcll_broad_2013	CLL103	NA	NA
lcll_broad_2013	CLL138	NA	NA
lcll_broad_2013	CLL126	NA	NA
lcll_broad_2013	CLL107	NA	NA
lcll_broad_2013	CLL093	NA	NA
lcll_broad_2013	CLL013	NA	NA
lcll_broad_2013	CLL006	NA	NA
lcll_broad_2013	CLL015	NA	NA
lcll_broad_2013	CLL143	NA	NA
lcll_broad_2013	CLL162	NA	NA
lcll_broad_2013	CLL037	NA	NA
lcll_broad_2013	CLL036	NA	NA
lcll_broad_2013	CLL094	NA	NA
lcll_broad_2013	CLL122	NA	NA
lcll_broad_2013	CLL065	NA	NA
lcll_broad_2013	CLL075	NA	NA
lcll_broad_2013	CLL028	NA	NA
lcll_broad_2013	CLL023	NA	NA
lcll_broad_2013	CLL083	NA	NA
lcll_broad_2013	CLL121	NA	NA
lcll_broad_2013	CLL095	NA	NA
lcll_broad_2013	CLL038	NA	NA
lcll_broad_2013	CLL118	NA	NA
lcll_broad_2013	CLL044	NA	NA
lcll_broad_2013	CLL155	NA	NA
lcll_broad_2013	CLL139	NA	NA
lcll_broad_2013	CLL033	NA	NA
lcll_broad_2013	CLL024	NA	NA
lcll_broad_2013	CLL040	NA	NA
lcll_broad_2013	CLL158	NA	NA
lcll_broad_2013	CLL041	NA	NA
lcll_broad_2013	CLL132	NA	NA
lcll_broad_2013	CLL014	NA	NA
lcll_broad_2013	CLL011	NA	NA
lcll_broad_2013	CLL012	NA	NA
lcll_broad_2013	CLL164	NA	NA
lcll_broad_2013	CLL098	NA	NA
lcll_broad_2013	CLL100	NA	NA
lcll_broad_2013	CLL082	NA	NA
lcll_broad_2013	CLL070	NA	NA
lcll_broad_2013	CLL049	NA	NA
lcll_broad_2013	CLL022	NA	NA
lcll_broad_2013	CLL084	NA	NA
lcll_broad_2013	CLL133	NA	NA
lcll_broad_2013	CLL055	NA	NA
lcll_broad_2013	CLL086	NA	NA
lcll_broad_2013	CLL092	NA	NA
lcll_broad_2013	CLL101	NA	NA
lcll_broad_2013	CLL140	NA	NA
lcll_broad_2013	CLL148	NA	NA
lcll_broad_2013	CLL108	NA	NA
lcll_broad_2013	CLL097	NA	NA
lcll_broad_2013	CLL057	NA	NA
lcll_broad_2013	CLL112	NA	NA
lcll_broad_2013	CLL115	NA	NA
lcll_broad_2013	CLL127	NA	NA
lcll_broad_2013	CLL029	NA	NA
lcll_broad_2013	CLL054	NA	NA
lcll_broad_2013	CLL113	NA	NA
lcll_broad_2013	CLL120	NA	NA
lcll_broad_2013	CLL106	NA	NA
lcll_broad_2013	CLL150	NA	NA
lcll_broad_2013	CLL069	NA	NA
lcll_broad_2013	CLL088	NA	NA
lcll_broad_2013	CLL056	NA	NA
lcll_broad_2013	CLL111	NA	NA
lcll_broad_2013	CLL064	NA	NA
lcll_broad_2013	CLL074	NA	NA
lcll_broad_2013	CLL102	NA	NA
lcll_broad_2013	CLL081	NA	NA
lcll_broad_2013	CLL104	NA	NA
lcll_broad_2013	CLL146	NA	NA
lcll_broad_2013	CLL154	NA	NA
lcll_broad_2013	CLL141	NA	NA
lcll_broad_2013	CLL128	NA	NA
lcll_broad_2013	CLL151	NA	NA
lcll_broad_2013	CLL152	NA	NA
lcll_broad_2013	CLL119	NA	NA
lcll_broad_2013	CLL042	NA	NA
lcll_broad_2013	CLL144	NA	NA
lcll_broad_2013	CLL156	NA	NA
lcll_broad_2013	CLL169	NA	NA
lcll_broad_2013	CLL021	NA	NA
lcll_broad_2013	CLL125	NA	NA
lcll_broad_2013	CLL018	NA	NA
lcll_broad_2013	CLL001	NA	NA
lcll_broad_2013	CLL017	NA	NA
lcll_broad_2013	CLL005	NA	NA
lcll_broad_2013	CLL003	NA	NA
lcll_broad_2013	CLL048	NA	NA
lcll_broad_2013	CLL117	NA	NA
lcll_broad_2013	CLL066	NA	NA
lcll_broad_2013	CLL124	NA	NA
lcll_broad_2013	CLL135	NA	NA
lcll_broad_2013	CLL059	NA	NA
lcll_broad_2013	CLL166	NA	NA
lcll_broad_2013	CLL157	NA	NA
lcll_broad_2013	CLL026	NA	NA
lcll_broad_2013	CLL061	NA	NA
lcll_broad_2013	CLL078	NA	NA
lcll_broad_2013	CLL123	NA	NA
lcll_broad_2013	CLL031	NA	NA
lcll_broad_2013	CLL160	NA	NA
lcll_broad_2013	CLL035	NA	NA
lcll_broad_2013	CLL052	NA	NA
lcll_broad_2013	CLL073	NA	NA
lcll_broad_2013	CLL068	NA	NA
lcll_broad_2013	CLL145	NA	NA
lcll_broad_2013	CLL110	NA	NA
lcll_broad_2013	CLL167	NA	NA
lcll_broad_2013	CLL027	NA	NA
lcll_broad_2013	CLL136	NA	NA
lcll_broad_2013	CLL099	NA	NA
lcll_broad_2013	CLL080	NA	NA
lcll_broad_2013	CLL147	NA	NA
lcll_broad_2013	CLL058	NA	NA
lcll_broad_2013	CLL142	NA	NA
lcll_broad_2013	CLL077	NA	NA
lcll_broad_2013	CLL105	NA	NA
lcll_broad_2013	CLL051	NA	NA
lcll_broad_2013	CLL067	NA	NA
lcll_broad_2013	CLL153	NA	NA
lcll_broad_2013	CLL159	NA	NA
lcll_broad_2013	CLL032	NA	NA
lcll_broad_2013	CLL149	NA	NA
lcll_broad_2013	CLL072	NA	NA
lcll_broad_2013	CLL114	NA	NA
lcll_broad_2013	CLL163	NA	NA
lcll_broad_2013	CLL047	NA	NA
lcll_broad_2013	CLL161	NA	NA
lcll_broad_2013	CLL116	NA	NA
lcll_broad_2013	CLL030	NA	NA
lcll_broad_2013	CLL165	NA	NA
lcll_broad_2013	CLL079	NA	NA
lcll_broad_2013	CLL043	NA	NA
lcll_broad_2013	CLL109	NA	NA
lcll_broad_2013	CLL085	NA	NA
lcll_broad_2013	CLL096	NA	NA
lcll_broad_2013	CLL004	NA	NA
lcll_broad_2013	CLL007	NA	NA
lcll_broad_2013	CLL008	NA	NA
lcll_broad_2013	CLL016	NA	NA
lcll_broad_2013	CLL087	NA	NA
lcll_broad_2013	CLL053	NA	NA
lcll_broad_2013	CLL137	NA	NA
lcll_broad_2013	CLL131	NA	NA
lcll_broad_2013	CLL063	NA	NA
lcll_broad_2013	CLL134	NA	NA
lcll_broad_2013	CLL130	NA	NA
lcll_broad_2013	CLL090	NA	NA
lcll_broad_2013	CLL129	NA	NA
lcll_broad_2013	CLL168	NA	NA
lcll_broad_2013	CLL060	NA	NA
lcll_broad_2013	CLL089	NA	NA
lcll_broad_2013	CLL045	NA	NA
lcll_broad_2013	CLL050	NA	NA
lcll_broad_2013	CLL019	NA	NA
lcll_broad_2013	CLL062	NA	NA
lcll_broad_2013	CLL170	NA	NA
mbn_mdacc_2013	BL_001	NA	NA
mbn_mdacc_2013	BL_002	NA	NA
mbn_mdacc_2013	BL_003	NA	NA
mbn_mdacc_2013	BL_004	NA	NA
mbn_mdacc_2013	BL_005	NA	NA
mbn_mdacc_2013	BL_006	NA	NA
mbn_mdacc_2013	BL_007	NA	NA
mbn_mdacc_2013	BL_008	NA	NA
mbn_mdacc_2013	BL_009	NA	NA
mbn_mdacc_2013	BL_010	NA	NA
